2013	6608	0.27	0.39	
2013	6609	0.53	0.41	
2013	6610	0.2	0.33	
2013	6611	0.8	0.51	
2013	6612	0.26	0.34	
2013	6613	0.73	0.46	
2013	6614	0.58	0.44	
2013	6615	0.80	0.46	
2013	6616	0.2	0.3	
2013	6617	0.2	0.31	
2013	6618	0.8	0.47	
2013	6619	0.26	0.35	
2013	6620	0.72	0.48	
2013	6621	0.2	0.439	
2013	6622	0.2	0.25	
2013	6623	0.42	0.44	
2013	6624	0.61	0.47	
2013	6625	0.63	0.42	
2013	6626	0.72	0.44	
2013	6627	0.77	0.46	
2013	6628	0.62	0.47	
2013	6629	0.6	0.42	
2013	6630	0.4	0.45	
2013	6631	0.8	0.505	
2013	6632	0.62	0.43	
2013	6633	0.29	0.4	
2013	6634	0.21	0.32	
2013	6635	0.28	0.39	
2013	6636	0.71	0.46	
2013	6637	0.8	0.51	
2013	6638	0.26	0.39	
2013	6639	0.8	0.46	
2013	6640	0.62	0.44	
2013	6641	0.38	0.4	
2013	6642	0.2	0.31	
2013	6643	0.8	0.5	
2013	6644	0.8	0.49	
2013	6645	0.49	0.39	
2014	6601	0.80	0.50
2014	6602	0.26	0.33
2014	6603	0.80	0.51
2014	6604	0.80	0.50
2014	6605	0.75	0.41
2014	6606	0.50	0.42
2014	6607	0.80	0.48
2014	6608	0.25	0.39
2014	6609	0.65	0.43
2014	6610	0.27	0.33
2014	6611	0.80	0.51
2014	6612	0.26	0.34
2014	6613	0.69	0.46
2014	6614	0.57	0.44
2014	6615	0.80	0.46
2014	6616	0.20	0.30
2014	6617	0.20	0.31
2014	6618	0.78	0.47
2014	6619	0.28	0.35
2014	6620	0.79	0.48
2014	6621	0.27	0.455
2014	6622	0.20	0.25
2014	6623	0.45	0.44
2014	6624	0.73	0.46
2014	6625	0.46	0.42
2014	6626	0.52	0.40
2014	6627	0.67	0.44
2014	6628	0.56	0.47
2014	6629	0.68	0.42
2014	6630	0.32	0.43
2014	6631	0.80	0.505
2014	6632	0.57	0.43
2014	6633	0.21	0.36
2014	6634	0.20	0.32
2014	6635	0.41	0.41
2014	6636	0.77	0.46
2014	6637	0.68	0.42
2014	6638	0.27	0.39
2014	6639	0.80	0.46
2014	6640	0.52	0.44
2014	6641	0.62	0.40
2014	6642	0.20	0.31
2014	6643	0.80	0.50
2014	6644	0.80	0.47
2014	6645	0.40	0.38
2015	6601	0.80	0.50
2015	6602	0.25	0.33
2015	6603	0.80	0.51
2015	6604	0.80	0.50
2015	6605	0.77	0.41
2015	6606	0.45	0.41
2015	6607	0.80	0.48
2015	6608	0.26	0.39
2015	6609	0.80	0.43
2015	6610	0.28	0.33
2015	6611	0.80	0.51
2015	6612	0.25	0.34
2015	6613	0.72	0.46
2015	6614	0.58	0.44
2015	6615	0.80	0.46
2015	6616	0.20	0.30
2015	6617	0.20	0.31
2015	6618	0.80	0.47
2015	6619	0.28	0.35
2015	6620	0.80	0.48
2015	6621	0.27	0.455
2015	6622	0.20	0.25
2015	6623	0.42	0.44
2015	6624	0.68	0.46
2015	6625	0.53	0.42
2015	6626	0.47	0.40
2015	6627	0.63	0.44
2015	6628	0.55	0.47
2015	6629	0.69	0.42
2015	6630	0.38	0.43
2015	6631	0.80	0.505
2015	6632	0.55	0.43
2015	6633	0.20	0.36
2015	6634	0.26	0.32
2015	6635	0.36	0.41
2015	6636	0.79	0.46
2015	6637	0.63	0.40
2015	6638	0.28	0.39
2015	6639	0.80	0.46
2015	6640	0.54	0.44
2015	6641	0.68	0.40
2015	6642	0.20	0.31
2015	6643	0.78	0.50
2015	6644	0.79	0.455
2015	6645	0.42	0.38
2016	6604	0.80	0.50
2016	6601	0.80	0.50
2016	6602	0.20	0.33
2016	6603	0.80	0.51
2016	6605	0.78	0.43
2016	6606	0.40	0.41
2016	6607	0.80	0.48
2016	6608	0.26	0.39
2016	6609	0.80	0.43
2016	6610	0.27	0.33
2016	6611	0.80	0.51
2016	6612	0.25	0.34
2016	6613	0.75	0.46
2016	6614	0.53	0.44
2016	6615	0.80	0.46
2016	6616	0.20	0.30
2016	6617	0.20	0.31
2016	6618	0.80	0.47
2016	6619	0.29	0.35
2016	6620	0.80	0.48
2016	6621	0.28	0.455
2016	6622	0.20	0.25
2016	6623	0.45	0.44
2016	6624	0.74	0.46
2016	6625	0.64	0.42
2016	6626	0.50	0.40
2016	6627	0.59	0.44
2016	6628	0.57	0.47
2016	6629	0.76	0.42
2016	6630	0.42	0.44
2016	6631	0.80	0.505
2016	6632	0.54	0.43
2016	6633	0.20	0.36
2016	6634	0.27	0.32
2016	6635	0.31	0.41
2016	6636	0.77	0.46
2016	6637	0.58	0.40
2016	6638	0.28	0.39
2016	6639	0.80	0.46
2016	6640	0.59	0.44
2016	6641	0.63	0.40
2016	6642	0.20	0.31
2016	6643	0.78	0.50
2016	6644	0.79	0.455
2016	6645	0.46	0.38
2017	6607	0.80	0.48
2017	6604	0.80	0.50
2017	6605	0.78	0.43
2017	6610	0.27	0.33
2017	6606	0.40	0.41
2017	6608	0.26	0.39
2017	6609	0.80	0.43
2017	6612	0.25	0.34
2017	6613	0.75	0.46
2017	6614	0.53	0.44
2017	6615	0.80	0.46
2017	6616	0.20	0.30
2017	6601	0.80	0.50
2017	6602	0.20	0.33
2017	6603	0.80	0.51
2017	6617	0.20	0.31
2017	6618	0.80	0.47
2017	6619	0.29	0.35
2017	6620	0.80	0.48
2017	6621	0.28	0.455
